statement_id,statement,true_verdict,most_common_verdict,consistency_rate,accuracy_rate,entropy,unique_verdicts,distribution
188,"Says ex-Lt. Gov. Evelyn Sanguinetti ""publicly did not stand in opposition to"" former Gov. Bruce Raun...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
189,"""Dems Pass Bill to Vaccinate Children Without Parental Knowledge, Consent.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
190,"Pictures and reports of ""empty hospitals"" prove COVID-19 spread is ""fake crisis for real government ...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
191,"""We have been confronted with an unexpected storm that has hit the metropolitan area.""...",mostly-false,true,1.0,0.0,0.0,1,{'true': 15}
192,"""Taxpayers even footed the bill for Perry’s trip to a bachelor party in Las Vegas.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
193,"""Walmart rewards everyone with $75 coupon to celebrate its 125th Anniversary""...",pants-fire,false,1.0,0.0,0.0,1,{'false': 15}
194,"""More than half of all black children live in single-parent households, a number that has doubled — ...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
195,"Says Donald Trump promised ""to take care of everybody (through government-run healthcare and) the go...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
196,"""I've traveled the country advocating for the FairTax ...""...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
197,"Says she will ""work to raise the federal minimum wage back to the highest level it’s ever been — $12...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
198,"The United Nations’ ""new world order"" agenda will create one world government with one world militar...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
199,"Says Barack Obama has ""the worst record of any president when it comes to putting America deeper in ...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
200,"""The price tag amounted to nearly $4,200 for every man, woman and child in the state.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
201,"""NAFTA, signed by Bill Clinton, has been a disaster for Pennsylvania.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
202,"Says Republicans Mitt Romney and Paul Ryan support ""massive cuts in Social Security for future gener...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
203,"Voting-rights legislation proposed by Democrats in Congress called H.R. 1 ""would force states to res...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
204,"Says signers of recall petitions against Wisconsin Gov. Scott Walker are at risk because of newly ""d...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
205,"The Republican-authored state budget includes a provision ""forcing people earning as little as $12,0...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
206,"""Joe Biden says Americans can only celebrate the Fourth of July if he says so.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
207,"Says Sarah Huckabee Sanders tweeted, ""It’s ‘odd’ that the ANTIFA insurgency happened just as COVID-1...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
208,"Says House Democrats leading the impeachment inquiry are ""denying President Trump basic fairness and...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
209,"Chinese workers made ""90,000 banners"" for Trump’s 2020 re-election campaign and the president chose ...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
210,"Raising the national minimum wage to $15 per hour ""would destroy up to 3.7 million jobs.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
211,"Hillary Clinton was against setting a deadline for withdrawal, but now she wants a ""precipitous with...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
212,"Says Texas GOP platform calls for end to teaching ""critical thinking"" in public schools....",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
213,"""At the PEAK of slavery in 1860, only 1.4% of Americans owned slaves. What your history books (don't...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
214,"On Virginia’s new marijuana law: ""You can have up to one pound with only a $25 fine.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
215,"""FDA finally admits dental fillings are toxic.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
216,"The projected $1.8 billion state budget shortfall for 2015-’17 ""actually comes from an assumption ba...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
217,Says Gov. Bob McDonnell's budget would cut pre-kindergarten programs....,mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
218,"""People haven't had a raise -- 90 percent of Americans have not had a raise for 40 years.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
219,"""The Taliban went after and murdered"" people identified in the Chelsea Manning leaks....",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
220,"""Nobody is leaving Memphis. That's a myth.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
221,"""Corona is so bad, this guy died twice!""...",false,half-true,0.8666666666666667,0.13333333333333333,0.5665095065529053,2,"{'half-true': 13, 'false': 2}"
222,"Says ""when I voted against [an increase in the minimum wage], it was in the 80s.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
223,"Says Alexandria Ocasio-Cortez tweeted, ""Let’s begin ‘The Purge’ to roundup all Conservative traitors...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
224,"Says Goodwill used the pandemic ""to fire all of their employees instead of laying them off.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
225,"""I come from the poorest ZIP code in San Antonio.""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
226,"""Maxine Waters just introduced a bill to re-name Memorial Day — George Floyd Day.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
227,"""100% of heroin/fentanyl epidemic is because we don't have a WALL.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
228,"""Trump supporters tackled an Antifa thug, unmasked him, duct taped him to an electrical box.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
229,"A ""regulatory thing"" means you can’t show someone drinking beer on camera....",mostly-true,half-true,0.9333333333333333,0.0,0.35335933502142136,2,"{'half-true': 14, 'mostly-false': 1}"
230,"""Apple has just announced it plans to invest a total of $350 billion in America, and hire another 20...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
231,"""CORONAVIRUS: Reports of 10,000 DEAD in Wuhan, China.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
232,"Says President Barack Obama ""has taken less vacation days than any other president in a generation,""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
233,"Says that U.S. Sen. Marco Rubio says troops are leaving Iraq ""too fast.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
234,"The cap-and-trade bill will mean ""2 million jobs lost.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
235,"Veterans should vote Republican ""because the damn Democrats blocked the VA Healthcare bill again.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
236,"Says his amendment on a budget bill ""would have helped get kids back in school after teachers were v...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
237,Queens voters received pre-marked ballots for Joe Biden....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
238,"Matt Dolan sponsored Michael Bloomberg's ""red-flag gun confiscation law, letting the people reportin...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
239,"""America is No. 1 in wind power.""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
240,"Congressman Jeff Denham ""has agreed all illegal immigrants should be detained, arrested and deported...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
241,"In the past decade, K-12 funding has grown six times faster than the rate of enrollment....",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
242,"""We began seeing the increase in unaccompanied minors going back to last April 2020. This is not som...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
243,"Says Hitler said, ""This year will go down in history. For the first time, a civilized nation has ful...",false,half-true,0.8,0.0,0.7219280948873623,2,"{'half-true': 12, 'mostly-false': 3}"
244,Says Louie Anderson was flying to appear on Conan O’Brien’s show when he became ill a few weeks afte...,false,mostly-false,0.9333333333333333,0.0,0.35335933502142136,2,"{'mostly-false': 14, 'half-true': 1}"
245,"In economic growth, ""Obama's best year was slower than Bill Clinton's worst year.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
246,"The transportation tax is regressive, and Emory University is ""literally getting its own transit lin...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
247,"""The candidates controlled by Madigan, all of them have said, ‘The answer to our problems is a massi...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
248,"Says Donald Trump ""has a long history of exporting jobs overseas.""...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
249,"""Studies have shown Latinos are more than 40 percent less likely to call 911 when they have been a v...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
250,"""Mike Lee advised Trump's legal challenges to overturn our election"" and ""was one of only two senato...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
251,Says a crisis actor played the parts of a shooting victim and the mothers of shooting victims in Las...,pants-fire,pants-fire,1.0,1.0,0.0,1,{'pants-fire': 15}
252,"None of $400 million the City of Austin proposes to spend on road projects ""will be used to add new ...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
253,"""The Democrats are very sly. … (in New Hampshire) we have same day voter registration, and to be hon...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
254,Says Marco Rubio sold a home to a chiropractor who had been lobbying him on automobile insurance leg...,mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
255,"Mitt Romney said we should let foreclosures ""hit the bottom.""...",half-true,mostly-false,0.6666666666666666,0.3333333333333333,0.9182958340544896,2,"{'mostly-false': 10, 'half-true': 5}"
256,"A president must ""obtain Congress' consent before formally accepting the Nobel Prize.""...",mostly-false,false,1.0,0.0,0.0,1,{'false': 15}
257,"""Congress as a whole is less popular than it’s been since polling was invented.""...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
258,NPR posted a story about the Capitol breach before it happened....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
259,"""Mr. Hurt would re-open that darn (Medicare) doughnut hole.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
260,"College students ""who are NOT U.S. Citizens and who get the PELL Grant"" plan to return to their home...",pants-fire,pants-fire,1.0,1.0,0.0,1,{'pants-fire': 15}
261,"""On 60 Minutes, Joe said he never met with Hunter and the Burisma CEO. Well, here he is with both.""...",false,mostly-false,0.6,0.0,0.9709505944546686,2,"{'mostly-false': 9, 'half-true': 6}"
262,"""In the state of Rhode Island 25 percent of our current physicians are graduates of for-profit medic...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
263,"""The reality is, with a $2 trillion-a-year health care budget, we're spending more on health care, n...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
264,"Says he ""was the only Republican"" to vote against creating a House panel to investigate Planned Pare...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
265,"""Since 1990, in inflation-adjusted dollars, per-student funding of the (Florida) state university sy...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
266,Did not vote for tax increases as a member of the West Miami City Commission....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
267,"Says actor Dwayne ""The Rock"" Johnson wore a T-shirt stating: ""We Stand for the flag, we kneel for th...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
268,"The incandescent light bulb ""has no effect whatever on the planet.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
269,"""Al-Qaida has grown fourfold in five years.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
270,"""Covid-19 is NOT killing people. Weak immune systems and bad doctors are.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
271,"Says George LeMieux ""even compared Marco Rubio to Barack Obama.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
272,"Say ""Sam Hyde identified as perpitrator (sic) of Beirut explosion""...",pants-fire,false,1.0,0.0,0.0,1,{'false': 15}
273,Cobb is one of the largest school systems (in the nation) that is debt free....,true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
274,"Says ""Bill Clinton and George Bush both say build the Keystone XL.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
275,"""We have been teaching these (Common Core) standards in Florida schools since 2010.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
276,"Says Al Jazeera tweeted, ""#BreakingNews Taliban started abducting minor girls from their home. The p...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
277,"The United States has ""10,000 IRS agents making sure that you don't take an improper charity deducti...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
278,"""Joe Biden’s open border"" means that there are ""more Democrat voters pouring into this country.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
279,"""President Obama became the first president since Carter to leave the White House with a smaller fed...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
280,"Says Jeb Bush ""flip-flop-flip(ped) on immigration.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
281,Elizabeth Townsend runs the elections office that omitted a school board race on a ballot and gave a...,mostly-false,mostly-false,0.6,0.6,0.9709505944546686,2,"{'mostly-false': 9, 'half-true': 6}"
282,"""Since the reopening of (Georgia), we’ve seen our COVID rate skyrocket by 40%.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
283,"The national debt of $16 trillion, is ""enough to buy both the Cleveland Indians and Cincinnati Reds ...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
284,"Says ""as Co-Chair of the Joint Ways & Means Committee, I secured the key piece of funding for"" the P...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
285,"""They have 180 million people, families under what he wants to do, which will basically be socialize...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
