statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"Says there are ""a half a trillion dollars in cuts to Medicare that are going to go in place"" as a result of health care reform.",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""Under Gov. (Rick) Scott’s leadership, Florida has had much success in lowering the rate of uninsured children.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,1
"""I lost my health insurance and my doctor because of Obamacare.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"""Americans increasingly want (the Affordable Care Act) to be repealed.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"“The House voted to cap insulin prices to $35/month, just $420 each year! Richard Hudson voted NO.”",false,false,"['half-true', 'mostly-false', 'false']",3,True,1
“I don’t think there’s any doubt (Joe) Biden’s senile.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"""Protections on pre-existing conditions have been there since the 1970s.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
Says Texas has the nation’s most uninsured residents.,mostly-false,false,"['mostly-false', 'false']",2,True,1
"""Over 214,000 doctors opt out of Obamacare exchanges.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,1
"Former Alaska Governor Sarah Palin was right that President Barack Obama’s health care bill created what ""would, in effect, be death panels.""",pants-fire,false,"['false', 'pants-fire']",2,True,1
"“Under ‘Crooked Joe’ Biden, there has been a catastrophic increase in shortages of essential medicines.”",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,1
"""Under the Affordable Care Act, anyone on Medicare who is admitted to a hospital for observation will be responsible for the bill. Medicare won't pay a cent.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"""According to the Centers for Disease Control and Prevention (CDC), about 120 Americans on average die from a drug overdose every day. Overall, drug overdose deaths now outnumber deaths from firearms.""",true,true,"['true', 'false']",2,True,1
"Because of the health care act, ""The people who have health care and like it in this county are not going to be able to keep what they have.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
“Tens of millions of Americans live in communities where they cannot find a doctor while others have to wait months to be seen.”,mostly-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,1
"""We have lost more lives in the last two years"" due to opioids ""than all of the lives lost during the Vietnam War.""",true,false,"['true', 'half-true', 'mostly-false', 'false']",4,True,1
"""We have technology and medical advancements today that can tell you if you are pregnant the day after conception.""",false,false,"['false', 'pants-fire']",2,True,1
"A mailer from the Obama campaign ""accurately indicates"" that Hillary Clinton would ""force uninsured people to buy insurance, even if they can't afford it.""",half-true,half-true,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""The health insurance plan that (members of Congress) have is no different than any other federal employee's in the United States government.""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,1
"Funding the federal health care law without a tax hike will ""require the state to cut nearly a quarter of its annual budget.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"Says Obama called Medicaid ""broken"" four years ago.",mostly-true,true,"['true', 'false']",2,False,1
"Says Alison Lundergan Grimes ""supports Obamacare, which cuts $700 billion from seniors’ Medicare.""",half-true,false,"['mostly-false', 'false']",2,False,1
"""The Republicans have repeatedly said that they agree with 80 percent of what's in our bill.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
Health care premiums for consumers have doubled since 2001.,true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"Rhode Island gives undocumented pregnant women health insurance, plus a cash card ""with $400 a month on it"" and ""$250 a month or $275 a month to spend on food.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"""Last year, I stopped an Obamacare bailout and saved taxpayers $2.5 billion.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,1
"Millions of Americans are ""paying more and getting less"" under Obamacare.",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,1
"""We will always protect patients with pre-existing conditions, very importantly.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"Says U.S. Rep. Ann Wagner “voted five times against protecting pre-existing conditions.""",mostly-true,false,"['true', 'half-true', 'mostly-false', 'false']",4,False,1
"""Ninety percent of Texans say they do not want the nursing homes to close. It polls higher than anything else.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'false']",4,True,1
"Under an executive order, “expensive insulin went from big dollars to virtual pennies … especially (for) our seniors.”",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"""Obamacare ... will kill jobs across America.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,1
“The World Health Organization has been working since 1974 on vaccines to create permanent sterility.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"Taking the Fifth Amendment in a deposition about the Columbia/HCA hospital chain he founded ""means a truthful answer to the questions that (Rick Scott) was asked would incriminate him.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,1
"Says North Carolinians are ""already paying for"" Medicaid expansion, even though the state hasn’t expanded Medicaid.",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,1
"Says Amy Coney Barrett “has a written track record, disagreeing adamantly with the Supreme Court’s decision to uphold the ACA. In fact, she publicly criticized Chief Justice Roberts’ opinion upholding the law eight years ago.”",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,1
"""Sen. Hutchison abandoned Republicans and stood with Democrats to ensure health care legislation would pass quickly.""",pants-fire,false,"['false', 'pants-fire']",2,True,1
"""What they will do is socialized medicine.""",false,false,"['mostly-false', 'false']",2,True,1
"Thanks to negotiating drug prices ""our seniors, instead of paying $500 a month for drugs, are paying no more than 35 cents.""",false,false,"['mostly-false', 'false']",2,True,1
Former President Donald Trump would “force states to monitor women's pregnancies.”,false,false,"['half-true', 'mostly-false', 'false']",3,True,1
"""Taxpayers pay for roughly 45 percent of all births in Wisconsin! And 60 percent of the births in Milwaukee!!!""",true,true,"['true', 'false']",2,True,1
"""We actually have not required in this law that you carry health insurance.""",mostly-false,false,"['mostly-false', 'false']",2,True,1
"""Seniors can be charged five times what anybody else is charged for health care for pre-existing conditions"" under the Republican health care bill.",mostly-false,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,1
"""Do you know what the second sport with the most concussions is? Women’s soccer… And the third most dangerous sport? Cheerleading.""",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,1
"An amendment to the House health reform bill ""puts new restrictions on women's access to abortion coverage in the private health insurance market even when they would pay premiums with their own money.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"""Secretly, unbeknownst to members of Congress, over $105 billion was hidden in the Obamacare legislation.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
The former U.S. childhood vaccine schedule called for babies to get “72 injections.”,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"""In 1790, the first Congress, which was packed with framers, required all ship owners to provide medical insurance for seamen; in 1798, Congress also required seamen to buy hospital insurance for themselves. In 1792, Congress enacted a law mandating that all able-bodied citizens obtain a firearm.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,1
"""The vast majority of people in this country are keeping their (health insurance) plan.""",mostly-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,False,1
"Congress, criminals, Scientologists and other groups are exempt from Obamacare.",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,1
"The Romney-Ryan plan for Medicare ""does not affect"" benefits for anyone 55 or older.",half-true,false,"['mostly-false', 'false']",2,False,1
Oat milk “raises your blood sugar as much as drinking a Coke.”,false,false,"['false', 'pants-fire']",2,True,1
"Texas leads ""the nation in the percentage of residents without health insurance.""",true,true,"['true', 'false']",2,True,1
"""Florida is ranked 50th in the nation for mental health care funding.""",mostly-true,true,"['true', 'mostly-false', 'false']",3,False,1
Says the average government worker won't be impacted in the first two years under the reform of state health benefits.,mostly-false,false,"['mostly-false', 'false']",2,True,1
"""John Cornyn has voted to increase the debt, raise taxes, bail out Wall Street banks and fund Obamacare.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,1
